student_id,concept_id,n_correct,n_total,n1,n2,rate_global,rate1,rate2,delta
158040,probability_statistics,20,25,16,9,0.8,0.75,0.8888888888888888,0.13888888888888884
158072,geometry,51,74,16,58,0.6891891891891891,0.625,0.7068965517241379,0.0818965517241379
158075,algebra,172,234,173,61,0.7350427350427351,0.7456647398843931,0.7049180327868853,-0.04074670709750783
158075,arithmetic,385,537,28,509,0.7169459962756052,0.9285714285714286,0.7053045186640472,-0.2232669099073814
158098,algebra,25,35,25,10,0.7142857142857143,0.72,0.7,-0.020000000000000018
158136,arithmetic,162,213,183,30,0.7605633802816901,0.825136612021858,0.36666666666666664,-0.4584699453551913
158139,algebra,235,337,291,46,0.6973293768545994,0.738831615120275,0.43478260869565216,-0.3040490064246228
158139,arithmetic,99,127,90,37,0.7795275590551181,0.7666666666666667,0.8108108108108109,0.04414414414414414
158141,arithmetic,111,143,78,65,0.7762237762237763,0.717948717948718,0.8461538461538461,0.1282051282051282
158146,geometry,25,32,24,8,0.78125,0.8333333333333334,0.625,-0.20833333333333337
158156,algebra,165,208,27,181,0.7932692307692307,0.7777777777777778,0.7955801104972375,0.017802332719459746
158159,geometry,42,57,31,26,0.7368421052631579,0.7419354838709677,0.7307692307692307,-0.011166253101737023
158162,arithmetic,21,31,23,8,0.6774193548387096,0.6956521739130435,0.625,-0.07065217391304346
158169,arithmetic,303,386,91,295,0.7849740932642487,0.7032967032967034,0.8101694915254237,0.10687278822872037
158177,algebra,16,21,16,5,0.7619047619047619,0.8125,0.6,-0.21250000000000002
158184,algebra,238,365,51,314,0.6520547945205479,0.7647058823529411,0.6337579617834395,-0.13094792056950166
158184,arithmetic,447,633,93,540,0.7061611374407583,0.40860215053763443,0.7574074074074074,0.348805256869773
158199,geometry,29,39,19,20,0.7435897435897436,0.7894736842105263,0.7,-0.08947368421052637
158201,algebra,13,21,17,4,0.6190476190476191,0.5882352941176471,0.75,0.16176470588235292
158205,algebra,19,27,8,19,0.7037037037037037,0.5,0.7894736842105263,0.2894736842105263
158206,geometry,40,51,33,18,0.7843137254901961,0.8484848484848485,0.6666666666666666,-0.18181818181818188
158206,probability_statistics,41,53,29,24,0.7735849056603774,0.7586206896551724,0.7916666666666666,0.033045977011494254
158215,arithmetic,1017,1372,33,1339,0.7412536443148688,0.7878787878787878,0.7401045556385362,-0.04777423224025168
158215,geometry,111,157,16,141,0.7070063694267515,0.0625,0.7801418439716312,0.7176418439716312
158216,algebra,15,20,2,18,0.75,0.0,0.8333333333333334,0.8333333333333334
158217,algebra,21,36,33,3,0.5833333333333334,0.6363636363636364,0.0,-0.6363636363636364
158221,geometry,14,24,16,8,0.5833333333333334,0.4375,0.875,0.4375
158225,geometry,43,54,27,27,0.7962962962962963,0.6296296296296297,0.9629629629629629,0.33333333333333326
158238,arithmetic,25,32,14,18,0.78125,0.5714285714285714,0.9444444444444444,0.373015873015873
158239,arithmetic,22,28,16,12,0.7857142857142857,0.75,0.8333333333333334,0.08333333333333337
158246,algebra,17,22,9,13,0.7727272727272727,0.8888888888888888,0.6923076923076923,-0.19658119658119655
158248,algebra,102,129,104,25,0.7906976744186046,0.8269230769230769,0.64,-0.18692307692307686
158256,algebra,604,855,269,586,0.7064327485380117,0.7323420074349443,0.6945392491467577,-0.03780275828818658
158262,probability_statistics,22,33,24,9,0.6666666666666666,0.7916666666666666,0.3333333333333333,-0.4583333333333333
158263,arithmetic,64,80,72,8,0.8,0.7916666666666666,0.875,0.08333333333333337
158275,arithmetic,14,20,7,13,0.7,0.42857142857142855,0.8461538461538461,0.4175824175824176
158278,arithmetic,21,30,17,13,0.7,0.8235294117647058,0.5384615384615384,-0.2850678733031674
158285,arithmetic,16,21,16,5,0.7619047619047619,0.8125,0.6,-0.21250000000000002
158305,arithmetic,57,73,21,52,0.7808219178082192,0.8571428571428571,0.75,-0.1071428571428571
158332,algebra,19,39,23,16,0.48717948717948717,0.21739130434782608,0.875,0.657608695652174
158334,geometry,75,103,29,74,0.7281553398058253,0.7241379310344828,0.7297297297297297,0.005591798695246952
158334,probability_statistics,17,34,3,31,0.5,0.6666666666666666,0.4838709677419355,-0.18279569892473113
158338,algebra,243,317,212,105,0.7665615141955836,0.7830188679245284,0.7333333333333333,-0.04968553459119507
158347,geometry,113,148,2,146,0.7635135135135135,0.5,0.7671232876712328,0.26712328767123283
158362,arithmetic,98,129,8,121,0.7596899224806202,0.875,0.7520661157024794,-0.12293388429752061
158363,arithmetic,264,420,277,143,0.6285714285714286,0.6859205776173285,0.5174825174825175,-0.168438060134811
158366,algebra,38,91,43,48,0.4175824175824176,0.0,0.7916666666666666,0.7916666666666666
158366,arithmetic,74,94,31,63,0.7872340425531915,0.9354838709677419,0.7142857142857143,-0.22119815668202758
158367,geometry,21,28,20,8,0.75,0.85,0.5,-0.35
158370,algebra,253,355,286,69,0.7126760563380282,0.7097902097902098,0.7246376811594203,0.014847471369210496
158370,arithmetic,116,159,16,143,0.7295597484276729,1.0,0.6993006993006993,-0.30069930069930073
158375,arithmetic,132,223,153,70,0.5919282511210763,0.738562091503268,0.2714285714285714,-0.4671335200746966
158380,arithmetic,149,189,111,78,0.7883597883597884,0.7747747747747747,0.8076923076923077,0.032917532917532966
158404,algebra,17,22,9,13,0.7727272727272727,0.7777777777777778,0.7692307692307693,-0.008547008547008517
158410,arithmetic,18,26,16,10,0.6923076923076923,0.625,0.8,0.17500000000000004
158431,algebra,161,222,207,15,0.7252252252252253,0.7198067632850241,0.8,0.08019323671497591
158431,arithmetic,1250,1580,1545,35,0.7911392405063291,0.7915857605177994,0.7714285714285715,-0.020157189089227923
158431,probability_statistics,169,215,131,84,0.786046511627907,0.7709923664122137,0.8095238095238095,0.03853144311159584
158435,arithmetic,37,56,36,20,0.6607142857142857,0.5277777777777778,0.9,0.37222222222222223
158436,arithmetic,36,47,9,38,0.7659574468085106,0.5555555555555556,0.8157894736842105,0.26023391812865493
158442,geometry,187,245,17,228,0.763265306122449,0.8235294117647058,0.7587719298245614,-0.06475748194014441
158446,analytic_geometry,27,40,39,1,0.675,0.6923076923076923,0.0,-0.6923076923076923
158446,arithmetic,377,491,481,10,0.7678207739307535,0.7775467775467776,0.3,-0.4775467775467776
158446,geometry,15,26,24,2,0.5769230769230769,0.5833333333333334,0.5,-0.08333333333333337
158457,arithmetic,16,25,10,15,0.64,0.5,0.7333333333333333,0.23333333333333328
158478,geometry,224,281,203,78,0.797153024911032,0.8029556650246306,0.782051282051282,-0.020904382973348512
158480,arithmetic,58,76,17,59,0.7631578947368421,0.5882352941176471,0.8135593220338984,0.22532402791625128
158480,geometry,77,113,71,42,0.6814159292035398,0.5774647887323944,0.8571428571428571,0.2796780684104627
158484,arithmetic,24,32,24,8,0.75,0.7083333333333334,0.875,0.16666666666666663
158492,algebra,145,202,131,71,0.7178217821782178,0.816793893129771,0.5352112676056338,-0.28158262552413726
158500,arithmetic,16,24,16,8,0.6666666666666666,0.875,0.25,-0.625
158504,algebra,467,693,338,355,0.6738816738816739,0.7692307692307693,0.5830985915492958,-0.1861321776814735
158537,arithmetic,69,126,125,1,0.5476190476190477,0.552,0.0,-0.552
158560,probability_statistics,17,24,17,7,0.7083333333333334,0.9411764705882353,0.14285714285714285,-0.7983193277310925
158567,algebra,32,61,6,55,0.5245901639344263,0.0,0.5818181818181818,0.5818181818181818
158577,arithmetic,71,100,91,9,0.71,0.7142857142857143,0.6666666666666666,-0.04761904761904767
158581,algebra,62,82,8,74,0.7560975609756098,0.625,0.7702702702702703,0.14527027027027029
158581,geometry,25,32,8,24,0.78125,0.375,0.9166666666666666,0.5416666666666666
158585,arithmetic,16,21,13,8,0.7619047619047619,0.6923076923076923,0.875,0.1826923076923077
158585,geometry,12,21,1,20,0.5714285714285714,0.0,0.6,0.6
158586,arithmetic,43,61,56,5,0.7049180327868853,0.7678571428571429,0.0,-0.7678571428571429
158609,arithmetic,48,61,1,60,0.7868852459016393,0.0,0.8,0.8
158610,geometry,21,30,29,1,0.7,0.6896551724137931,1.0,0.31034482758620685
158613,arithmetic,36,45,11,34,0.8,1.0,0.7352941176470589,-0.2647058823529411
158617,arithmetic,30,39,15,24,0.7692307692307693,0.4666666666666667,0.9583333333333334,0.4916666666666667
158621,analytic_geometry,26,33,22,11,0.7878787878787878,0.6818181818181818,1.0,0.31818181818181823
158621,geometry,13,24,17,7,0.5416666666666666,0.5882352941176471,0.42857142857142855,-0.15966386554621853
158624,geometry,28,40,1,39,0.7,0.0,0.717948717948718,0.717948717948718
158626,arithmetic,45,62,60,2,0.7258064516129032,0.7166666666666667,1.0,0.2833333333333333
158628,arithmetic,45,57,32,25,0.7894736842105263,0.6875,0.92,0.23250000000000004
158642,arithmetic,99,137,113,24,0.7226277372262774,0.7433628318584071,0.625,-0.11836283185840712
158647,arithmetic,20,30,22,8,0.6666666666666666,0.6363636363636364,0.75,0.11363636363636365
158651,arithmetic,26,43,27,16,0.6046511627906976,0.8148148148148148,0.25,-0.5648148148148148
158664,algebra,14,23,11,12,0.6086956521739131,0.45454545454545453,0.75,0.29545454545454547
158664,analytic_geometry,54,72,64,8,0.75,0.796875,0.375,-0.421875
158664,probability_statistics,90,115,11,104,0.782608695652174,0.18181818181818182,0.8461538461538461,0.6643356643356644
158675,algebra,109,179,83,96,0.6089385474860335,0.5662650602409639,0.6458333333333334,0.07956827309236947
158688,geometry,136,224,124,100,0.6071428571428571,0.6209677419354839,0.59,-0.030967741935483906
158693,algebra,23,52,24,28,0.4423076923076923,0.6666666666666666,0.25,-0.41666666666666663
158704,algebra,52,66,62,4,0.7878787878787878,0.8225806451612904,0.25,-0.5725806451612904
158704,probability_statistics,17,25,8,17,0.68,0.375,0.8235294117647058,0.44852941176470584
158716,arithmetic,33,52,33,19,0.6346153846153846,0.6060606060606061,0.6842105263157895,0.07814992025518341
158723,geometry,30,40,16,24,0.75,0.75,0.75,0.0
158725,geometry,17,26,16,10,0.6538461538461539,0.625,0.7,0.07499999999999996
158765,geometry,16,21,4,17,0.7619047619047619,0.25,0.8823529411764706,0.6323529411764706
158766,analytic_geometry,10,22,9,13,0.45454545454545453,0.4444444444444444,0.46153846153846156,0.017094017094017144
158766,geometry,78,120,4,116,0.65,0.0,0.6724137931034483,0.6724137931034483
158778,algebra,368,565,526,39,0.6513274336283186,0.6749049429657795,0.3333333333333333,-0.3415716096324462
158778,arithmetic,121,195,74,121,0.6205128205128205,0.7027027027027027,0.5702479338842975,-0.13245476881840523
158780,arithmetic,17,29,25,4,0.5862068965517241,0.64,0.25,-0.39
158783,algebra,109,170,151,19,0.6411764705882353,0.6490066225165563,0.5789473684210527,-0.07005925409550362
158788,algebra,242,325,324,1,0.7446153846153846,0.7438271604938271,1.0,0.25617283950617287
158794,algebra,41,60,39,21,0.6833333333333333,0.6923076923076923,0.6666666666666666,-0.02564102564102566
158806,algebra,22,32,16,16,0.6875,0.375,1.0,0.625
158815,algebra,54,93,83,10,0.5806451612903226,0.6265060240963856,0.2,-0.42650602409638555
158815,arithmetic,23,31,16,15,0.7419354838709677,0.9375,0.5333333333333333,-0.4041666666666667
158824,algebra,24,33,9,24,0.7272727272727273,1.0,0.625,-0.375
158828,algebra,50,68,32,36,0.7352941176470589,0.6875,0.7777777777777778,0.09027777777777779
158829,geometry,26,40,39,1,0.65,0.6666666666666666,0.0,-0.6666666666666666
158840,algebra,16,25,24,1,0.64,0.6666666666666666,0.0,-0.6666666666666666
158852,algebra,40,54,25,29,0.7407407407407407,0.84,0.6551724137931034,-0.18482758620689654
158852,arithmetic,402,536,429,107,0.75,0.7668997668997669,0.6822429906542056,-0.08465677624556134
158853,arithmetic,179,231,150,81,0.7748917748917749,0.7933333333333333,0.7407407407407407,-0.052592592592592635
158856,arithmetic,27,51,24,27,0.5294117647058824,0.20833333333333334,0.8148148148148148,0.6064814814814814
158857,geometry,75,94,33,61,0.7978723404255319,0.8787878787878788,0.7540983606557377,-0.12468951813214113
158861,algebra,36,50,34,16,0.72,0.7352941176470589,0.6875,-0.047794117647058876
158861,geometry,70,88,63,25,0.7954545454545454,0.7777777777777778,0.84,0.06222222222222218
158864,algebra,79,103,66,37,0.7669902912621359,0.696969696969697,0.8918918918918919,0.19492219492219487
158874,arithmetic,44,58,1,57,0.7586206896551724,0.0,0.7719298245614035,0.7719298245614035
158877,arithmetic,21,37,17,20,0.5675675675675675,0.8823529411764706,0.3,-0.5823529411764705
158880,arithmetic,21,28,10,18,0.75,0.6,0.8333333333333334,0.2333333333333334
158882,algebra,54,82,57,25,0.6585365853658537,0.7894736842105263,0.36,-0.42947368421052634
158884,algebra,123,158,92,66,0.7784810126582279,0.9021739130434783,0.6060606060606061,-0.2961133069828722
158884,probability_statistics,322,405,356,49,0.7950617283950617,0.7865168539325843,0.8571428571428571,0.07062600321027279
158898,arithmetic,14,26,25,1,0.5384615384615384,0.56,0.0,-0.56
158910,algebra,53,74,8,66,0.7162162162162162,0.25,0.7727272727272727,0.5227272727272727
158910,geometry,19,24,17,7,0.7916666666666666,0.7058823529411765,1.0,0.2941176470588235
158915,arithmetic,55,71,2,69,0.7746478873239436,0.5,0.782608695652174,0.28260869565217395
158917,arithmetic,14,22,4,18,0.6363636363636364,0.25,0.7222222222222222,0.4722222222222222
158922,arithmetic,18,43,31,12,0.4186046511627907,0.45161290322580644,0.3333333333333333,-0.11827956989247312
158936,arithmetic,28,35,32,3,0.8,0.84375,0.3333333333333333,-0.5104166666666667
158938,algebra,18,24,17,7,0.75,0.9411764705882353,0.2857142857142857,-0.6554621848739496
158941,geometry,190,246,142,104,0.7723577235772358,0.7816901408450704,0.7596153846153846,-0.0220747562296858
158953,arithmetic,116,153,137,16,0.7581699346405228,0.8467153284671532,0.0,-0.8467153284671532
158953,geometry,65,102,2,100,0.6372549019607843,0.0,0.65,0.65
158955,algebra,45,68,2,66,0.6617647058823529,0.5,0.6666666666666666,0.16666666666666663
158957,geometry,64,89,81,8,0.7191011235955056,0.7037037037037037,0.875,0.17129629629629628
158961,arithmetic,23,39,24,15,0.5897435897435898,0.7083333333333334,0.4,-0.30833333333333335
158962,algebra,23,48,1,47,0.4791666666666667,0.0,0.48936170212765956,0.48936170212765956
158962,geometry,212,321,143,178,0.660436137071651,0.7482517482517482,0.5898876404494382,-0.15836410780231003
158967,arithmetic,334,434,242,192,0.7695852534562212,0.7066115702479339,0.8489583333333334,0.1423467630853995
158967,geometry,197,255,16,239,0.7725490196078432,0.5625,0.7866108786610879,0.22411087866108792
158969,algebra,24,48,31,17,0.5,0.5161290322580645,0.47058823529411764,-0.04554079696394686
158990,arithmetic,35,47,8,39,0.7446808510638298,1.0,0.6923076923076923,-0.3076923076923077
158997,arithmetic,25,32,24,8,0.78125,0.9583333333333334,0.25,-0.7083333333333334
159000,algebra,22,33,12,21,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
159015,arithmetic,8,20,15,5,0.4,0.4,0.4,0.0
159018,arithmetic,60,81,43,38,0.7407407407407407,0.8837209302325582,0.5789473684210527,-0.3047735618115055
159034,arithmetic,12,25,5,20,0.48,0.4,0.5,0.09999999999999998
159038,algebra,24,35,9,26,0.6857142857142857,0.8888888888888888,0.6153846153846154,-0.2735042735042734
159040,arithmetic,40,60,38,22,0.6666666666666666,0.8157894736842105,0.4090909090909091,-0.4066985645933014
159040,geometry,21,42,10,32,0.5,0.9,0.375,-0.525
159041,algebra,24,31,29,2,0.7741935483870968,0.7586206896551724,1.0,0.24137931034482762
159041,geometry,31,48,24,24,0.6458333333333334,0.625,0.6666666666666666,0.04166666666666663
159050,arithmetic,10,24,7,17,0.4166666666666667,0.2857142857142857,0.47058823529411764,0.18487394957983194
159055,geometry,80,102,86,16,0.7843137254901961,0.7790697674418605,0.8125,0.03343023255813948
159060,algebra,134,206,142,64,0.6504854368932039,0.7605633802816901,0.40625,-0.3543133802816901
159062,algebra,106,139,64,75,0.762589928057554,0.734375,0.7866666666666666,0.052291666666666625
159066,algebra,35,50,31,19,0.7,0.8064516129032258,0.5263157894736842,-0.2801358234295416
159087,geometry,25,34,16,18,0.7352941176470589,0.875,0.6111111111111112,-0.26388888888888884
159089,arithmetic,18,42,23,19,0.42857142857142855,0.4782608695652174,0.3684210526315789,-0.10983981693363848
159093,algebra,63,82,50,32,0.7682926829268293,0.74,0.8125,0.07250000000000001
159094,algebra,78,105,31,74,0.7428571428571429,0.5806451612903226,0.8108108108108109,0.23016564952048824
159097,arithmetic,18,23,16,7,0.782608695652174,0.9375,0.42857142857142855,-0.5089285714285714
159098,arithmetic,405,546,435,111,0.7417582417582418,0.7862068965517242,0.5675675675675675,-0.2186393289841566
159101,arithmetic,21,30,19,11,0.7,0.8947368421052632,0.36363636363636365,-0.5311004784688995
159108,arithmetic,19,24,8,16,0.7916666666666666,0.875,0.75,-0.125
159114,geometry,26,33,20,13,0.7878787878787878,0.8,0.7692307692307693,-0.03076923076923077
159125,algebra,23,32,20,12,0.71875,0.75,0.6666666666666666,-0.08333333333333337
159130,geometry,16,20,10,10,0.8,0.8,0.8,0.0
159132,arithmetic,121,167,125,42,0.7245508982035929,0.752,0.6428571428571429,-0.1091428571428571
159148,analytic_geometry,19,24,8,16,0.7916666666666666,0.875,0.75,-0.125
159148,geometry,43,58,42,16,0.7413793103448276,0.7380952380952381,0.75,0.011904761904761862
159153,algebra,14,21,13,8,0.6666666666666666,0.7692307692307693,0.5,-0.2692307692307693
159182,arithmetic,30,41,16,25,0.7317073170731707,0.9375,0.6,-0.3375
159184,algebra,23,29,20,9,0.7931034482758621,0.95,0.4444444444444444,-0.5055555555555555
159194,arithmetic,15,23,14,9,0.6521739130434783,0.6428571428571429,0.6666666666666666,0.023809523809523725
159195,geometry,76,113,4,109,0.672566371681416,0.5,0.6788990825688074,0.17889908256880738
159207,analytic_geometry,22,28,27,1,0.7857142857142857,0.7777777777777778,1.0,0.2222222222222222
159211,arithmetic,18,25,16,9,0.72,0.75,0.6666666666666666,-0.08333333333333337
159227,algebra,134,194,143,51,0.6907216494845361,0.7552447552447552,0.5098039215686274,-0.2454408336761278
159232,arithmetic,16,29,24,5,0.5517241379310345,0.6666666666666666,0.0,-0.6666666666666666
159233,geometry,18,23,8,15,0.782608695652174,0.875,0.7333333333333333,-0.14166666666666672
159240,algebra,24,32,17,15,0.75,0.8235294117647058,0.6666666666666666,-0.1568627450980392
159247,analytic_geometry,50,64,16,48,0.78125,0.875,0.75,-0.125
159247,arithmetic,76,101,37,64,0.7524752475247525,0.6756756756756757,0.796875,0.12119932432432434
159247,geometry,28,36,20,16,0.7777777777777778,0.7,0.875,0.17500000000000004
159251,arithmetic,120,157,92,65,0.7643312101910829,0.8260869565217391,0.676923076923077,-0.14916387959866217
159265,algebra,15,26,25,1,0.5769230769230769,0.56,1.0,0.43999999999999995
159285,algebra,32,41,26,15,0.7804878048780488,0.7692307692307693,0.8,0.03076923076923077
159299,arithmetic,24,40,8,32,0.6,0.625,0.59375,-0.03125
159307,algebra,89,113,56,57,0.7876106194690266,0.7321428571428571,0.8421052631578947,0.1099624060150376
159307,geometry,513,660,345,315,0.7772727272727272,0.7710144927536232,0.7841269841269841,0.013112491373360902
159318,arithmetic,20,25,9,16,0.8,0.7777777777777778,0.8125,0.03472222222222221
159324,geometry,38,50,21,29,0.76,0.7619047619047619,0.7586206896551724,-0.003284072249589487
159325,algebra,30,41,10,31,0.7317073170731707,0.6,0.7741935483870968,0.17419354838709677
159329,geometry,63,79,5,74,0.7974683544303798,0.4,0.8243243243243243,0.4243243243243243
159335,arithmetic,18,25,14,11,0.72,0.8571428571428571,0.5454545454545454,-0.3116883116883117
159351,algebra,18,23,19,4,0.782608695652174,0.8421052631578947,0.5,-0.3421052631578947
159370,arithmetic,31,41,8,33,0.7560975609756098,1.0,0.696969696969697,-0.303030303030303
159377,arithmetic,34,53,49,4,0.6415094339622641,0.673469387755102,0.25,-0.423469387755102
159394,arithmetic,67,151,79,72,0.44370860927152317,0.3924050632911392,0.5,0.10759493670886078
159394,geometry,32,52,44,8,0.6153846153846154,0.6136363636363636,0.625,0.011363636363636354
159405,arithmetic,176,221,190,31,0.7963800904977375,0.7842105263157895,0.8709677419354839,0.0867572156196944
159405,geometry,46,80,78,2,0.575,0.5897435897435898,0.0,-0.5897435897435898
159406,arithmetic,145,182,131,51,0.7967032967032966,0.7557251908396947,0.9019607843137255,0.1462355934740308
159429,arithmetic,140,192,104,88,0.7291666666666666,0.7980769230769231,0.6477272727272727,-0.15034965034965042
159429,geometry,32,58,2,56,0.5517241379310345,0.0,0.5714285714285714,0.5714285714285714
159435,arithmetic,39,49,31,18,0.7959183673469388,0.8064516129032258,0.7777777777777778,-0.028673835125447966
159435,geometry,69,92,35,57,0.75,0.6285714285714286,0.8245614035087719,0.19598997493734338
159441,arithmetic,12,26,13,13,0.46153846153846156,0.38461538461538464,0.5384615384615384,0.1538461538461538
159443,algebra,55,97,2,95,0.5670103092783505,0.0,0.5789473684210527,0.5789473684210527
159447,analytic_geometry,61,88,8,80,0.6931818181818182,0.5,0.7125,0.21250000000000002
159447,geometry,22,34,16,18,0.6470588235294118,0.9375,0.3888888888888889,-0.5486111111111112
159453,arithmetic,77,113,73,40,0.6814159292035398,0.6575342465753424,0.725,0.06746575342465755
159455,geometry,38,54,26,28,0.7037037037037037,0.5,0.8928571428571429,0.3928571428571429
159457,arithmetic,131,168,98,70,0.7797619047619048,0.7857142857142857,0.7714285714285715,-0.014285714285714235
159458,algebra,132,206,156,50,0.6407766990291263,0.6346153846153846,0.66,0.02538461538461545
159461,algebra,113,151,115,36,0.7483443708609272,0.8173913043478261,0.5277777777777778,-0.28961352657004835
159461,analytic_geometry,63,86,75,11,0.7325581395348837,0.76,0.5454545454545454,-0.2145454545454546
159462,arithmetic,21,40,20,20,0.525,0.8,0.25,-0.55
159477,algebra,159,207,140,67,0.7681159420289855,0.8142857142857143,0.6716417910447762,-0.1426439232409381
159483,analytic_geometry,19,24,10,14,0.7916666666666666,0.6,0.9285714285714286,0.3285714285714286
159493,arithmetic,14,20,2,18,0.7,1.0,0.6666666666666666,-0.33333333333333337
159501,analytic_geometry,28,40,24,16,0.7,0.5416666666666666,0.9375,0.39583333333333337
159508,geometry,54,69,3,66,0.782608695652174,0.0,0.8181818181818182,0.8181818181818182
159508,probability_statistics,39,49,39,10,0.7959183673469388,0.8717948717948718,0.5,-0.3717948717948718
159510,algebra,66,85,59,26,0.7764705882352941,0.8305084745762712,0.6538461538461539,-0.17666232073011734
159549,algebra,26,34,14,20,0.7647058823529411,0.7142857142857143,0.8,0.08571428571428574
159550,geometry,14,26,3,23,0.5384615384615384,0.0,0.6086956521739131,0.6086956521739131
159552,arithmetic,22,30,16,14,0.7333333333333333,0.875,0.5714285714285714,-0.3035714285714286
159561,analytic_geometry,25,33,11,22,0.7575757575757576,0.5454545454545454,0.8636363636363636,0.31818181818181823
159566,analytic_geometry,39,50,25,25,0.78,0.76,0.8,0.040000000000000036
159573,arithmetic,19,24,13,11,0.7916666666666666,0.6923076923076923,0.9090909090909091,0.21678321678321677
159573,geometry,20,25,9,16,0.8,0.8888888888888888,0.75,-0.13888888888888884
159600,arithmetic,26,38,8,30,0.6842105263157895,0.0,0.8666666666666667,0.8666666666666667
159604,arithmetic,20,25,16,9,0.8,0.8125,0.7777777777777778,-0.03472222222222221
159606,arithmetic,109,145,96,49,0.7517241379310344,0.8229166666666666,0.6122448979591837,-0.21067176870748294
159606,geometry,33,48,39,9,0.6875,0.717948717948718,0.5555555555555556,-0.16239316239316237
159606,probability_statistics,18,25,13,12,0.72,0.7692307692307693,0.6666666666666666,-0.10256410256410264
159608,arithmetic,66,100,55,45,0.66,0.7272727272727273,0.5777777777777777,-0.14949494949494957
159614,geometry,188,236,97,139,0.7966101694915254,0.8247422680412371,0.7769784172661871,-0.047763850775049965
159622,algebra,46,61,25,36,0.7540983606557377,0.88,0.6666666666666666,-0.21333333333333337
159645,geometry,98,136,64,72,0.7205882352941176,0.75,0.6944444444444444,-0.05555555555555558
159645,probability_statistics,20,30,15,15,0.6666666666666666,0.7333333333333333,0.6,-0.1333333333333333
159655,algebra,99,209,143,66,0.47368421052631576,0.4125874125874126,0.6060606060606061,0.19347319347319347
159655,geometry,159,215,186,29,0.7395348837209302,0.7473118279569892,0.6896551724137931,-0.0576566555431961
159660,arithmetic,68,92,31,61,0.7391304347826086,0.7741935483870968,0.7213114754098361,-0.052882072977260663
159661,algebra,153,223,26,197,0.6860986547085202,0.5769230769230769,0.700507614213198,0.12358453729012109
159674,geometry,33,43,31,12,0.7674418604651163,0.7741935483870968,0.75,-0.024193548387096753
159686,probability_statistics,21,28,17,11,0.75,0.8823529411764706,0.5454545454545454,-0.33689839572192515
159690,arithmetic,13,21,10,11,0.6190476190476191,0.5,0.7272727272727273,0.2272727272727273
159692,arithmetic,25,33,18,15,0.7575757575757576,0.8888888888888888,0.6,-0.28888888888888886
159694,analytic_geometry,27,36,20,16,0.75,0.75,0.75,0.0
159697,arithmetic,349,437,361,76,0.7986270022883295,0.7977839335180056,0.8026315789473685,0.00484764542936289
159697,geometry,34,59,20,39,0.576271186440678,0.2,0.7692307692307693,0.5692307692307692
159701,arithmetic,89,114,96,18,0.7807017543859649,0.8229166666666666,0.5555555555555556,-0.26736111111111105
159703,analytic_geometry,17,23,8,15,0.7391304347826086,0.5,0.8666666666666667,0.3666666666666667
159703,geometry,62,80,6,74,0.775,0.3333333333333333,0.8108108108108109,0.47747747747747754
159713,arithmetic,24,44,16,28,0.5454545454545454,0.6875,0.4642857142857143,-0.2232142857142857
159721,arithmetic,24,30,4,26,0.8,0.75,0.8076923076923077,0.05769230769230771
159721,geometry,28,43,34,9,0.6511627906976745,0.6176470588235294,0.7777777777777778,0.16013071895424835
159741,geometry,36,51,35,16,0.7058823529411765,0.7428571428571429,0.625,-0.11785714285714288
159778,arithmetic,60,80,50,30,0.75,0.84,0.6,-0.24
159778,geometry,30,48,31,17,0.625,0.6774193548387096,0.5294117647058824,-0.14800759013282727
159787,algebra,25,32,1,31,0.78125,0.0,0.8064516129032258,0.8064516129032258
159788,algebra,118,161,30,131,0.7329192546583851,0.7333333333333333,0.732824427480916,-0.0005089058524172518
159788,geometry,140,189,34,155,0.7407407407407407,0.7352941176470589,0.7419354838709677,0.006641366223908873
159793,arithmetic,71,89,34,55,0.797752808988764,0.9411764705882353,0.7090909090909091,-0.23208556149732618
159822,geometry,107,137,60,77,0.781021897810219,0.9,0.6883116883116883,-0.2116883116883117
159827,algebra,78,100,90,10,0.78,0.7555555555555555,1.0,0.24444444444444446
159849,algebra,17,24,8,16,0.7083333333333334,0.875,0.625,-0.25
159865,geometry,17,25,7,18,0.68,0.2857142857142857,0.8333333333333334,0.5476190476190477
159871,algebra,245,342,270,72,0.716374269005848,0.6814814814814815,0.8472222222222222,0.16574074074074074
159871,arithmetic,171,238,147,91,0.7184873949579832,0.7619047619047619,0.6483516483516484,-0.11355311355311348
159871,geometry,76,130,121,9,0.5846153846153846,0.6198347107438017,0.1111111111111111,-0.5087235996326906
159874,geometry,16,23,10,13,0.6956521739130435,0.9,0.5384615384615384,-0.3615384615384616
159875,geometry,17,23,12,11,0.7391304347826086,0.6666666666666666,0.8181818181818182,0.1515151515151516
159876,analytic_geometry,126,166,151,15,0.7590361445783133,0.7748344370860927,0.6,-0.1748344370860927
159900,geometry,49,64,48,16,0.765625,0.8333333333333334,0.5625,-0.27083333333333337
159907,arithmetic,14,21,20,1,0.6666666666666666,0.7,0.0,-0.7
159923,geometry,20,32,16,16,0.625,0.6875,0.5625,-0.125
159945,arithmetic,114,146,25,121,0.7808219178082192,1.0,0.7355371900826446,-0.2644628099173554
159953,algebra,22,32,24,8,0.6875,0.7916666666666666,0.375,-0.41666666666666663
